record_ID,units_sold
218298,48.0
218299,31.0
218301,17.0
218302,23.0
218304,10.0
218305,36.0
218306,30.0
218308,24.0
218309,55.0
218310,25.0
218313,130.0
218314,20.0
218315,34.0
218318,21.0
218319,25.0
218323,8.0
218324,7.0
218325,5.0
218326,13.0
218327,59.0
218328,55.0
218329,23.0
218330,19.0
218331,34.0
218332,30.0
218333,10.0
218334,9.0
218335,10.0
218336,146.0
218337,16.0
218338,35.0
218340,14.0
218341,31.0
218342,28.0
218343,20.0
218346,14.0
218347,7.0
218349,11.0
218350,64.0
218351,42.0
218352,30.0
218354,27.0
218355,29.0
218356,46.0
218359,24.0
218360,105.0
218361,28.0
218362,42.0
218363,41.0
218364,14.0
218369,61.0
218370,44.0
218371,29.0
218372,39.0
218373,45.0
218376,87.0
218377,29.0
218378,49.0
218381,35.0
218382,13.0
218386,11.0
218387,70.0
218388,37.0
218389,17.0
218391,35.0
218392,45.0
218393,47.0
218394,149.0
218395,44.0
218396,67.0
218399,36.0
218400,53.0
218401,25.0
218403,17.0
218404,24.0
218405,5.0
218406,14.0
218409,21.0
218410,22.0
218411,14.0
218412,21.0
218417,65.0
218418,28.0
218420,19.0
218421,38.0
218422,23.0
218425,36.0
218426,26.0
218427,7.0
218429,16.0
218431,74.0
218432,16.0
218433,31.0
218434,16.0
218435,14.0
218436,26.0
218437,31.0
218438,15.0
218441,13.0
218443,7.0
218445,44.0
218446,43.0
218447,20.0
218448,15.0
218450,18.0
218451,28.0
218452,34.0
218453,14.0
218455,20.0
218456,111.0
218457,24.0
218458,35.0
218460,8.0
218461,29.0
218462,45.0
218463,28.0
218465,16.0
218466,21.0
218469,21.0
218474,43.0
218475,18.0
218476,17.0
218477,24.0
218478,19.0
218479,111.0
218480,19.0
218481,23.0
218482,18.0
218483,25.0
218487,7.0
218488,28.0
218489,20.0
218490,11.0
218491,11.0
218492,27.0
218493,14.0
218494,9.0
218495,17.0
218496,123.0
218497,20.0
218498,26.0
218499,14.0
218502,48.0
218503,37.0
218506,20.0
218508,46.0
218509,40.0
218512,21.0
218513,28.0
218514,31.0
218515,10.0
218516,12.0
218517,15.0
218518,148.0
218519,28.0
218520,40.0
218521,26.0
218522,17.0
218523,40.0
218524,28.0
218525,26.0
218527,8.0
218528,18.0
218529,11.0
218530,159.0
218531,125.0
218532,39.0
218534,70.0
218535,92.0
218536,95.0
218539,29.0
218540,204.0
218541,64.0
218542,68.0
218545,62.0
218546,35.0
218550,40.0
218554,36.0
218555,30.0
218556,11.0
218558,12.0
218559,30.0
218560,22.0
218563,121.0
218564,18.0
218565,34.0
218566,24.0
218567,20.0
218568,35.0
218569,25.0
218573,13.0
218575,26.0
218576,21.0
218578,20.0
218579,35.0
218580,65.0
218581,27.0
218584,218.0
218585,30.0
218586,27.0
218588,23.0
218589,79.0
218590,48.0
218593,19.0
218596,42.0
218597,52.0
218598,21.0
218600,22.0
218601,47.0
218602,43.0
218603,19.0
218604,19.0
218605,21.0
218606,180.0
218607,34.0
218608,39.0
218609,15.0
218611,34.0
218612,24.0
218613,15.0
218614,12.0
218615,21.0
218616,18.0
218618,64.0
218619,50.0
218622,25.0
218623,34.0
218624,46.0
218626,106.0
218627,26.0
218628,45.0
218631,45.0
218635,25.0
218638,106.0
218639,75.0
218640,23.0
218642,50.0
218643,58.0
218644,55.0
218648,140.0
218649,48.0
218650,63.0
218651,55.0
218652,46.0
218653,20.0
218656,31.0
218658,206.0
218659,122.0
218660,59.0
218663,74.0
218664,80.0
218665,110.0
218667,239.0
218668,59.0
218669,101.0
218670,39.0
218671,27.0
218673,82.0
218674,58.0
218675,123.0
218676,22.0
218677,24.0
218678,55.0
218679,59.0
218680,22.0
218683,236.0
218684,149.0
218685,54.0
218686,29.0
218688,97.0
218689,102.0
218690,138.0
218694,238.0
218695,58.0
218696,117.0
218697,18.0
218698,12.0
218700,89.0
218701,52.0
218702,28.0
218703,15.0
218704,28.0
218705,40.0
218707,13.0
218711,22.0
218712,20.0
218713,10.0
218714,20.0
218715,15.0
218716,48.0
218717,26.0
218720,116.0
218721,23.0
218722,21.0
218723,6.0
218724,25.0
218726,59.0
218729,18.0
218731,28.0
218732,32.0
218734,15.0
218735,26.0
218736,19.0
218739,78.0
218740,21.0
218741,14.0
218744,20.0
218745,45.0
218746,28.0
218748,9.0
218749,13.0
218750,10.0
218753,12.0
218755,58.0
218757,16.0
218759,16.0
218763,120.0
218764,78.0
218765,38.0
218766,50.0
218767,63.0
218768,62.0
218772,173.0
218773,39.0
218774,61.0
218775,22.0
218776,9.0
218777,53.0
218778,53.0
218780,14.0
218781,20.0
218782,35.0
218785,65.0
218786,30.0
218789,31.0
218790,37.0
218793,106.0
218794,26.0
218795,50.0
218798,34.0
218799,18.0
218800,9.0
218803,27.0
218806,153.0
218807,77.0
218808,34.0
218810,52.0
218811,74.0
218812,75.0
218815,185.0
218816,43.0
218817,74.0
218818,28.0
218820,43.0
218821,43.0
218822,21.0
218824,17.0
218825,36.0
218827,19.0
218828,20.0
218833,31.0
218834,17.0
218836,11.0
218837,131.0
218838,20.0
218839,25.0
218840,7.0
218842,16.0
218844,34.0
218846,14.0
218849,29.0
218850,31.0
218852,11.0
218853,16.0
218855,128.0
218856,20.0
218857,37.0
218858,23.0
218859,19.0
218860,39.0
218861,36.0
218862,25.0
218864,8.0
218865,15.0
218867,8.0
218868,16.0
218869,16.0
218873,19.0
218874,47.0
218875,20.0
218876,10.0
218877,11.0
218878,10.0
218879,139.0
218880,29.0
218881,19.0
218884,22.0
218885,27.0
218886,19.0
218889,153.0
218890,80.0
218891,43.0
218892,47.0
218893,34.0
218894,93.0
218895,122.0
218896,136.0
218898,11.0
218899,20.0
218900,323.0
218901,97.0
218902,159.0
218903,33.0
218904,17.0
218907,89.0
218908,69.0
218909,30.0
218911,37.0
218912,52.0
218913,52.0
218914,27.0
218915,23.0
218917,66.0
218918,39.0
218919,19.0
218921,56.0
218922,55.0
218923,47.0
218924,25.0
218927,86.0
218928,48.0
218929,58.0
218930,55.0
218931,34.0
218932,17.0
218934,35.0
218935,31.0
218936,89.0
218937,70.0
218938,25.0
218939,38.0
218940,51.0
218941,55.0
218945,152.0
218946,60.0
218947,61.0
218948,68.0
218949,55.0
218953,31.0
218954,4.0
218956,217.0
218957,132.0
218958,80.0
218961,129.0
218962,147.0
218963,135.0
218964,19.0
218967,361.0
218968,91.0
218969,142.0
218970,31.0
218974,98.0
218975,116.0
218976,108.0
218978,29.0
218979,59.0
218980,22.0
218983,83.0
218984,68.0
218985,23.0
218986,21.0
218987,34.0
218988,55.0
218989,12.0
218990,14.0
218991,18.0
218992,203.0
218993,33.0
218994,51.0
218995,35.0
218996,30.0
218998,51.0
218999,81.0
219000,62.0
219002,16.0
219003,28.0
219004,41.0
219006,15.0
219010,31.0
219011,22.0
219012,17.0
219013,11.0
219014,120.0
219015,32.0
219016,24.0
219017,5.0
219018,38.0
219019,76.0
219020,40.0
219023,20.0
219025,70.0
219026,80.0
219028,21.0
219029,36.0
219030,21.0
219032,16.0
219034,136.0
219035,23.0
219036,20.0
219038,20.0
219039,20.0
219040,13.0
219043,59.0
219044,55.0
219045,11.0
219047,22.0
219048,41.0
219049,49.0
219050,15.0
219051,21.0
219052,26.0
219053,181.0
219054,27.0
219055,34.0
219056,21.0
219057,15.0
219058,39.0
219059,30.0
219060,24.0
219062,17.0
219063,18.0
219065,152.0
219066,100.0
219067,27.0
219068,52.0
219069,68.0
219070,91.0
219072,24.0
219073,179.0
219074,37.0
219075,79.0
219076,18.0
219077,11.0
219078,66.0
219079,48.0
219082,18.0
219083,40.0
219089,59.0
219090,49.0
219091,14.0
219092,61.0
219093,60.0
219094,81.0
219098,162.0
219099,42.0
219100,71.0
219101,59.0
219102,33.0
219105,25.0
219106,5.0
219107,35.0
219108,27.0
219109,11.0
219110,52.0
219111,72.0
219112,30.0
219116,174.0
219117,52.0
219118,78.0
219119,39.0
219120,127.0
219121,72.0
219123,36.0
219124,36.0
219127,35.0
219129,13.0
219130,27.0
219131,30.0
219132,5.0
219135,104.0
219136,19.0
219137,46.0
219138,21.0
219139,20.0
219140,33.0
219141,46.0
219142,30.0
219143,6.0
219144,13.0
219145,20.0
219147,9.0
219149,140.0
219150,81.0
219151,47.0
219154,79.0
219155,81.0
219156,94.0
219159,227.0
219160,48.0
219161,111.0
219162,18.0
219163,9.0
219165,76.0
219166,56.0
219167,27.0
219169,23.0
219170,43.0
219172,10.0
219175,12.0
219176,37.0
219177,20.0
219179,19.0
219180,31.0
219181,24.0
219185,186.0
219186,23.0
219187,38.0
219188,24.0
219189,20.0
219190,34.0
219191,40.0
219192,24.0
219195,17.0
219196,14.0
219197,9.0
219198,17.0
219199,19.0
219200,30.0
219201,27.0
219202,24.0
219206,22.0
219207,71.0
219210,22.0
219211,12.0
219214,179.0
219215,85.0
219216,48.0
219218,71.0
219219,85.0
219220,124.0
219223,22.0
219224,126.0
219225,230.0
219226,111.0
219227,24.0
219228,9.0
219229,83.0
219230,61.0
219231,33.0
219233,31.0
219234,62.0
219235,18.0
219238,71.0
219239,84.0
219240,20.0
219241,11.0
219243,21.0
219244,60.0
219245,38.0
219246,18.0
219247,18.0
219248,15.0
219249,85.0
219250,95.0
219251,51.0
219252,22.0
219253,19.0
219254,43.0
219255,50.0
219256,35.0
219257,18.0
219258,28.0
219259,31.0
219261,7.0
219262,5.0
219263,19.0
219264,42.0
219265,33.0
219268,31.0
219269,38.0
219270,12.0
219271,13.0
219273,84.0
219274,66.0
219275,47.0
219276,13.0
219277,13.0
219279,34.0
219280,55.0
219281,37.0
219283,28.0
219284,26.0
219286,5.0
219287,4.0
219288,9.0
219289,268.0
219290,208.0
219291,60.0
219292,28.0
219294,77.0
219295,109.0
219296,224.0
219300,253.0
219301,280.0
219302,191.0
219303,35.0
219304,21.0
219306,110.0
219307,83.0
219308,53.0
219309,30.0
219310,50.0
219311,128.0
219312,10.0
219313,45.0
219315,13.0
219316,105.0
219317,85.0
219319,40.0
219320,52.0
219321,73.0
219324,18.0
219325,58.0
219326,126.0
219327,62.0
219328,11.0
219329,8.0
219330,48.0
219331,29.0
219334,36.0
219335,54.0
219339,205.0
219340,104.0
219341,58.0
219342,22.0
219344,82.0
219345,94.0
219346,120.0
219348,144.0
219349,220.0
219350,146.0
219351,30.0
219352,12.0
219354,98.0
219355,60.0
219357,33.0
219358,45.0
219359,83.0
219361,29.0
219364,42.0
219368,16.0
219369,26.0
219370,36.0
219371,12.0
219372,14.0
219373,14.0
219374,64.0
219375,69.0
219376,46.0
219377,15.0
219378,16.0
219380,38.0
219381,47.0
219382,28.0
219383,21.0
219384,34.0
219385,37.0
219386,29.0
219387,24.0
219389,9.0
219390,23.0
219391,32.0
219392,10.0
219395,84.0
219396,38.0
219397,31.0
219398,12.0
219400,44.0
219401,27.0
219404,24.0
219406,45.0
219407,29.0
219410,17.0
219411,54.0
219412,54.0
219413,9.0
219416,119.0
219417,119.0
219418,85.0
219419,32.0
219420,29.0
219422,45.0
219423,68.0
219424,36.0
219425,14.0
219426,25.0
219427,26.0
219429,17.0
219430,18.0
219431,24.0
219434,15.0
219435,35.0
219436,23.0
219438,14.0
219439,41.0
219440,40.0
219441,21.0
219442,20.0
219443,39.0
219446,16.0
219451,9.0
219452,13.0
219453,25.0
219454,16.0
219455,9.0
219457,49.0
219458,50.0
219459,24.0
219462,16.0
219463,14.0
219466,15.0
219467,115.0
219468,73.0
219469,29.0
219471,38.0
219472,57.0
219473,84.0
219476,78.0
219477,157.0
219478,64.0
219479,10.0
219481,72.0
219482,38.0
219483,147.0
219484,37.0
219485,46.0
219486,78.0
219487,9.0
219489,70.0
219490,75.0
219491,18.0
219493,43.0
219494,46.0
219495,39.0
219499,51.0
219500,119.0
219501,51.0
219502,34.0
219503,41.0
219504,28.0
219505,31.0
219507,53.0
219508,26.0
219509,22.0
219512,16.0
219513,23.0
219517,79.0
219518,79.0
219519,66.0
219520,19.0
219521,17.0
219522,31.0
219523,45.0
219524,25.0
219526,14.0
219527,22.0
219530,61.0
219531,85.0
219532,28.0
219534,21.0
219535,46.0
219536,47.0
219537,16.0
219538,20.0
219539,22.0
219540,114.0
219541,115.0
219542,62.0
219543,25.0
219544,22.0
219546,50.0
219547,58.0
219548,44.0
219549,29.0
219550,28.0
219551,52.0
219552,7.0
219554,14.0
219555,16.0
219559,18.0
219560,27.0
219564,50.0
219565,41.0
219566,18.0
219568,25.0
219569,16.0
219572,19.0
219573,161.0
219574,105.0
219575,64.0
219577,44.0
219578,47.0
219579,88.0
219583,110.0
219584,126.0
219585,89.0
219586,24.0
219587,15.0
219588,68.0
219589,49.0
219590,41.0
219591,18.0
219592,24.0
219593,62.0
219595,17.0
219599,130.0
219600,88.0
219601,44.0
219604,61.0
219605,66.0
219606,117.0
219607,24.0
219610,86.0
219611,194.0
219612,88.0
219615,68.0
219616,36.0
219617,15.0
219619,41.0
219620,59.0
219621,21.0
219623,69.0
219624,64.0
219625,33.0
219627,19.0
219628,38.0
219629,56.0
219630,14.0
219631,14.0
219632,18.0
219633,96.0
219634,93.0
219635,58.0
219636,31.0
219637,29.0
219638,37.0
219639,57.0
219640,33.0
219641,16.0
219642,31.0
219643,39.0
219644,10.0
219645,10.0
219647,12.0
219648,31.0
219649,24.0
219651,10.0
219652,25.0
219653,34.0
219654,17.0
219656,14.0
219657,55.0
219658,49.0
219659,27.0
219660,27.0
219661,39.0
219662,23.0
219664,21.0
219665,22.0
219666,6.0
219674,34.0
219678,77.0
219679,44.0
219680,25.0
219682,24.0
219683,43.0
219684,65.0
219686,62.0
219687,85.0
219688,53.0
219689,12.0
219691,33.0
219692,27.0
219693,15.0
219696,44.0
219698,8.0
219699,52.0
219700,35.0
219701,11.0
219702,27.0
219703,35.0
219704,9.0
219705,70.0
219706,67.0
219707,49.0
219708,20.0
219709,16.0
219710,33.0
219711,39.0
219712,27.0
219713,12.0
219714,21.0
219715,32.0
219718,9.0
219719,21.0
219720,193.0
219721,150.0
219722,78.0
219725,64.0
219726,77.0
219727,99.0
219730,25.0
219731,158.0
219732,238.0
219733,129.0
219734,33.0
219738,73.0
219739,55.0
219740,66.0
219742,30.0
219743,71.0
219745,18.0
219746,9.0
219748,10.0
219750,12.0
219751,30.0
219753,10.0
219755,67.0
219756,55.0
219757,18.0
219758,19.0
219759,83.0
219760,40.0
219766,93.0
219767,76.0
219768,48.0
219770,52.0
219771,55.0
219772,76.0
219776,67.0
219777,133.0
219778,64.0
219780,39.0
219781,39.0
219783,23.0
219785,56.0
219786,9.0
219788,126.0
219789,83.0
219790,30.0
219791,39.0
219792,41.0
219793,74.0
219795,84.0
219796,128.0
219797,72.0
219798,24.0
219799,20.0
219800,69.0
219801,34.0
219802,20.0
219804,27.0
219805,65.0
219806,5.0
219807,17.0
219810,13.0
219815,38.0
219818,12.0
219819,56.0
219820,32.0
219823,19.0
219825,43.0
219826,22.0
219828,9.0
219829,24.0
219830,56.0
219831,42.0
219832,14.0
219833,14.0
219835,131.0
219836,109.0
219837,83.0
219838,30.0
219839,25.0
219842,48.0
219843,41.0
219844,23.0
219846,38.0
219847,38.0
219851,32.0
219853,11.0
219854,19.0
219855,47.0
219856,34.0
219858,17.0
219859,18.0
219860,44.0
219861,88.0
219862,32.0
219864,8.0
219865,29.0
219866,27.0
219867,16.0
219870,185.0
219871,116.0
219872,27.0
219875,60.0
219876,67.0
219877,115.0
219880,23.0
219881,112.0
219882,113.0
219883,99.0
219884,13.0
219885,7.0
219886,65.0
219887,39.0
219888,19.0
219890,46.0
219891,57.0
219893,8.0
219896,176.0
219897,34.0
219898,9.0
219901,13.0
219902,44.0
219903,25.0
219904,10.0
219905,10.0
219906,9.0
219907,124.0
219908,72.0
219909,39.0
219910,9.0
219911,9.0
219913,48.0
219914,35.0
219915,18.0
219916,25.0
219917,25.0
219919,79.0
219920,77.0
219921,16.0
219922,16.0
219923,28.0
219924,49.0
219925,15.0
219926,15.0
219927,20.0
219928,70.0
219929,57.0
219930,48.0
219931,13.0
219932,13.0
219933,38.0
219934,50.0
219935,31.0
219937,22.0
219938,24.0
219940,11.0
219941,36.0
219942,34.0
219944,22.0
219945,56.0
219946,30.0
219949,55.0
219950,57.0
219951,37.0
219954,23.0
219955,29.0
219959,13.0
219960,7.0
219961,6.0
219962,13.0
219963,61.0
219964,57.0
219965,17.0
219966,18.0
219967,33.0
219968,33.0
219969,11.0
219970,10.0
219971,10.0
219972,52.0
219973,76.0
219974,41.0
219976,14.0
219977,33.0
219978,31.0
219979,23.0
219982,27.0
219983,8.0
219985,10.0
219986,64.0
219987,49.0
219988,30.0
219990,24.0
219991,34.0
219992,56.0
219995,24.0
219996,44.0
219997,81.0
219998,44.0
219999,40.0
220000,21.0
220005,60.0
220006,43.0
220007,28.0
220008,42.0
220009,51.0
220012,37.0
220013,99.0
220014,51.0
220017,36.0
220018,13.0
220022,12.0
220023,77.0
220024,40.0
220025,16.0
220027,30.0
220028,45.0
220029,51.0
220030,74.0
220031,118.0
220032,70.0
220035,36.0
220036,57.0
220037,18.0
220039,26.0
220040,35.0
220041,5.0
220042,14.0
220045,22.0
220046,24.0
220047,14.0
220048,22.0
220053,45.0
220054,46.0
220056,21.0
220057,43.0
220058,26.0
220061,38.0
220062,29.0
220063,8.0
220065,17.0
220067,54.0
220068,49.0
220069,38.0
220070,15.0
220071,14.0
220072,27.0
220073,32.0
220074,16.0
220077,17.0
220079,7.0
220080,43.0
220081,43.0
220082,20.0
220083,10.0
220085,17.0
220086,26.0
220087,36.0
220088,17.0
220090,12.0
220091,69.0
220092,59.0
220093,44.0
220095,8.0
220096,31.0
220097,48.0
220098,29.0
220100,22.0
220101,28.0
220103,22.0
220108,39.0
220109,18.0
220110,17.0
220111,23.0
220112,19.0
220113,52.0
220114,63.0
220115,30.0
220116,20.0
220117,29.0
220121,19.0
220122,29.0
220123,22.0
220124,10.0
220125,11.0
220126,28.0
220127,19.0
220128,10.0
220129,11.0
220130,71.0
220131,55.0
220132,35.0
220133,14.0
220135,49.0
220136,37.0
220139,26.0
220141,52.0
220142,46.0
220145,22.0
220146,27.0
220147,35.0
220148,14.0
220149,11.0
220150,18.0
220151,65.0
220152,82.0
220153,48.0
220154,26.0
220155,18.0
220156,42.0
220157,32.0
220158,28.0
220160,19.0
220161,24.0
220162,11.0
220163,167.0
220164,128.0
220165,41.0
220167,59.0
220168,70.0
220169,104.0
220172,26.0
220173,94.0
220174,217.0
220175,88.0
220178,60.0
220179,42.0
220183,56.0
220187,39.0
220188,30.0
220189,12.0
220191,14.0
220192,32.0
220193,26.0
220196,61.0
220197,61.0
220198,38.0
220199,22.0
220200,21.0
220201,38.0
220202,28.0
220206,21.0
220208,25.0
220209,17.0
220211,11.0
220212,24.0
220213,61.0
220214,30.0
220217,130.0
220218,79.0
220219,37.0
220221,24.0
220222,78.0
220223,51.0
220226,35.0
220229,46.0
220230,52.0
220231,22.0
220233,21.0
220234,49.0
220235,45.0
220236,19.0
220237,19.0
220238,20.0
220239,125.0
220240,105.0
220241,43.0
220242,15.0
220244,34.0
220245,26.0
220246,17.0
220247,21.0
220248,41.0
220249,32.0
220251,67.0
220252,50.0
220255,25.0
220256,36.0
220257,48.0
220259,58.0
220260,93.0
220261,44.0
220263,44.0
220267,34.0
220270,109.0
220271,78.0
220272,22.0
220274,42.0
220275,48.0
220276,61.0
220280,53.0
220281,146.0
220282,67.0
220283,54.0
220284,45.0
220285,21.0
220288,50.0
220290,200.0
220291,118.0
220292,55.0
220295,60.0
220296,61.0
220297,117.0
220299,127.0
220300,196.0
220301,108.0
220302,39.0
220303,26.0
220305,82.0
220306,68.0
220307,38.0
220308,24.0
220309,31.0
220310,87.0
220311,7.0
220312,20.0
220315,228.0
220316,148.0
220317,56.0
220318,16.0
220320,73.0
220321,77.0
220322,127.0
220326,126.0
220327,192.0
220328,105.0
220329,17.0
220330,12.0
220332,89.0
220333,51.0
220334,29.0
220335,22.0
220336,43.0
220337,74.0
220339,13.0
220343,22.0
220344,20.0
220345,9.0
220346,11.0
220347,15.0
220348,31.0
220349,30.0
220352,80.0
220353,71.0
220354,28.0
220355,6.0
220356,26.0
220358,54.0
220361,25.0
220363,32.0
220364,34.0
220366,13.0
220367,25.0
220368,20.0
220371,77.0
220372,49.0
220373,18.0
220376,21.0
220377,43.0
220378,31.0
220380,14.0
220381,18.0
220382,11.0
220385,12.0
220387,22.0
220389,20.0
220391,17.0
220395,121.0
220396,78.0
220397,37.0
220398,44.0
220399,46.0
220400,66.0
220404,75.0
220405,139.0
220406,55.0
220407,19.0
220408,9.0
220409,53.0
220410,49.0
220412,19.0
220413,30.0
220414,50.0
220417,67.0
220418,30.0
220421,30.0
220422,41.0
220424,56.0
220425,77.0
220426,51.0
220429,33.0
220430,20.0
220431,9.0
220434,38.0
220436,156.0
220437,77.0
220438,39.0
220440,40.0
220441,57.0
220442,85.0
220445,94.0
220446,114.0
220447,80.0
220448,20.0
220450,42.0
220451,40.0
220452,17.0
220454,24.0
220455,53.0
220457,19.0
220458,19.0
220463,31.0
220464,17.0
220467,10.0
220468,122.0
220469,52.0
220470,36.0
220471,6.0
220473,17.0
220475,35.0
220477,20.0
220480,29.0
220481,36.0
220484,12.0
220485,19.0
220487,68.0
220488,67.0
220489,47.0
220490,23.0
220491,19.0
220492,40.0
220493,43.0
220494,25.0
220496,16.0
220497,21.0
220499,9.0
220500,17.0
220501,16.0
220505,18.0
220506,47.0
220507,21.0
220508,10.0
220509,11.0
220510,10.0
220511,57.0
220512,83.0
220513,23.0
220516,24.0
220517,28.0
220518,19.0
220521,151.0
220522,78.0
220523,44.0
220524,34.0
220525,21.0
220526,68.0
220527,98.0
220528,134.0
220530,8.0
220531,20.0
220532,190.0
220533,203.0
220534,175.0
220535,33.0
220536,16.0
220539,91.0
220540,78.0
220541,33.0
220543,51.0
220544,82.0
220545,6.0
220546,27.0
220547,23.0
220549,65.0
220550,40.0
220551,15.0
220553,41.0
220554,45.0
220555,67.0
220556,25.0
220559,49.0
220560,107.0
220561,68.0
220562,55.0
220563,34.0
220564,17.0
220566,62.0
220567,53.0
220568,90.0
220569,73.0
220570,25.0
220571,42.0
220572,42.0
220573,59.0
220577,52.0
220578,166.0
220579,62.0
220580,65.0
220581,51.0
220585,43.0
220586,5.0
220588,210.0
220589,133.0
220590,72.0
220593,83.0
220594,86.0
220595,135.0
220596,18.0
220599,209.0
220600,233.0
220601,150.0
220602,29.0
220606,95.0
220607,111.0
220608,72.0
220610,43.0
220611,115.0
220612,20.0
220615,82.0
220616,68.0
220617,20.0
220618,19.0
220619,34.0
220620,52.0
220621,13.0
220622,15.0
220623,18.0
220624,129.0
220625,93.0
220626,58.0
220627,37.0
220628,31.0
220630,51.0
220631,81.0
220632,65.0
220634,21.0
220635,37.0
220636,6.0
220638,16.0
220642,31.0
220643,23.0
220644,8.0
220645,11.0
220646,90.0
220647,77.0
220648,28.0
220649,5.0
220650,28.0
220651,88.0
220652,45.0
220655,28.0
220657,61.0
220658,66.0
220660,18.0
220661,33.0
220662,23.0
220664,17.0
220666,41.0
220667,77.0
220668,25.0
220670,21.0
220671,20.0
220672,14.0
220675,56.0
220676,55.0
220677,9.0
220679,21.0
220680,40.0
220681,50.0
220682,16.0
220683,22.0
220684,24.0
220685,80.0
220686,91.0
220687,40.0
220688,19.0
220689,15.0
220690,36.0
220691,30.0
220692,26.0
220694,25.0
220695,26.0
220697,161.0
220698,109.0
220699,27.0
220700,42.0
220701,63.0
220702,96.0
220704,20.0
220705,124.0
220706,137.0
220707,85.0
220708,16.0
220709,10.0
220710,65.0
220711,43.0
220714,31.0
220715,64.0
220721,59.0
220722,49.0
220723,14.0
220724,40.0
220725,36.0
220726,92.0
220730,67.0
220731,131.0
220732,69.0
220733,58.0
220734,35.0
220737,40.0
220738,6.0
220739,35.0
220740,28.0
220741,11.0
220742,36.0
220743,65.0
220744,34.0
220748,104.0
220749,133.0
220750,72.0
220751,37.0
220752,125.0
220753,55.0
220755,64.0
220756,61.0
220759,41.0
220761,12.0
220762,27.0
220763,32.0
220764,6.0
220767,59.0
220768,71.0
220769,55.0
220770,21.0
220771,21.0
220772,35.0
220773,57.0
220774,28.0
220775,9.0
220776,17.0
220777,26.0
220779,10.0
220781,140.0
220782,79.0
220783,47.0
220786,60.0
220787,65.0
220788,91.0
220791,101.0
220792,190.0
220793,109.0
220794,16.0
220795,9.0
220797,74.0
220798,49.0
220799,22.0
220801,42.0
220802,65.0
220804,10.0
220807,15.0
220808,40.0
220809,20.0
220811,19.0
220812,33.0
220813,33.0
220816,77.0
220817,80.0
220818,41.0
220819,23.0
220820,20.0
220821,37.0
220822,44.0
220823,30.0
220826,27.0
220827,12.0
220828,9.0
220829,15.0
220830,18.0
220831,28.0
220832,26.0
220833,25.0
220837,32.0
220838,81.0
220841,27.0
220842,13.0
220845,169.0
220846,77.0
220847,47.0
220850,81.0
220851,90.0
220852,135.0
220855,19.0
220856,121.0
220857,214.0
220858,109.0
220859,24.0
220860,8.0
220861,83.0
220862,57.0
220863,37.0
220865,33.0
220866,53.0
220867,18.0
220870,59.0
220871,75.0
220872,19.0
220873,10.0
220875,21.0
220876,55.0
220877,41.0
220878,18.0
220879,22.0
220880,16.0
220881,83.0
220882,101.0
220883,47.0
220884,24.0
220885,20.0
220886,46.0
220887,50.0
220888,38.0
220889,19.0
220890,27.0
220891,29.0
220893,8.0
220894,6.0
220895,20.0
220896,38.0
220897,29.0
220900,31.0
220901,36.0
220902,12.0
220903,13.0
220905,90.0
220906,65.0
220907,47.0
220908,14.0
220909,9.0
220911,36.0
220912,64.0
220913,36.0
220915,29.0
220916,26.0
220918,5.0
220919,4.0
220920,10.0
220921,252.0
220922,192.0
220923,62.0
220924,28.0
220926,83.0
220927,102.0
220928,215.0
220932,235.0
220933,266.0
220934,187.0
220935,38.0
220936,24.0
220938,110.0
220939,84.0
220940,55.0
220941,30.0
220942,46.0
220943,98.0
220944,10.0
220945,44.0
220947,14.0
220948,103.0
220949,82.0
220951,45.0
220952,54.0
220953,65.0
220956,22.0
220957,68.0
220958,122.0
220959,50.0
220960,15.0
220961,11.0
220962,44.0
220963,31.0
220966,37.0
220967,52.0
220970,192.0
220971,95.0
220972,62.0
220973,24.0
220975,91.0
220976,96.0
220977,124.0
220979,147.0
220980,205.0
220981,167.0
220982,29.0
220983,12.0
220985,98.0
220986,62.0
220988,32.0
220989,43.0
220990,75.0
220992,31.0
220995,38.0
220999,17.0
221000,26.0
221001,39.0
221002,10.0
221003,12.0
221004,13.0
221005,59.0
221006,64.0
221007,45.0
221008,16.0
221009,12.0
221011,37.0
221012,51.0
221013,30.0
221014,20.0
221015,26.0
221016,29.0
221017,32.0
221018,30.0
221020,10.0
221021,22.0
221022,29.0
221023,10.0
221026,81.0
221027,46.0
221028,29.0
221029,13.0
221032,41.0
221033,26.0
221036,24.0
221039,51.0
221040,23.0
221043,17.0
221044,51.0
221045,56.0
221046,9.0
221049,109.0
221050,105.0
221051,89.0
221052,34.0
221053,33.0
221055,46.0
221056,68.0
221057,38.0
221058,15.0
221059,22.0
221060,23.0
221062,18.0
221063,17.0
221064,27.0
221067,14.0
221068,34.0
221069,22.0
221071,14.0
221072,39.0
221073,58.0
221074,21.0
221075,20.0
221076,44.0
221079,21.0
221084,8.0
221085,12.0
221086,24.0
221087,16.0
221088,10.0
221090,41.0
221091,53.0
221092,25.0
221095,19.0
221096,15.0
221099,15.0
221100,105.0
221101,67.0
221102,31.0
221104,43.0
221105,59.0
221106,89.0
221109,107.0
221110,139.0
221111,73.0
221112,16.0
221114,73.0
221115,39.0
221116,82.0
221117,36.0
221118,46.0
221119,72.0
221120,9.0
221122,63.0
221123,68.0
221124,12.0
221126,41.0
221127,41.0
